Image,Id,BW,W,H,AR
016f26c74.jpg,w_08630fd,False,1050,600,1.75
0172a0826.jpg,w_89f521e,False,1050,570,1.8421052631578947
0173fc207.jpg,new_whale,False,884,589,1.500848896434635
01751644e.jpg,w_12e7c23,False,1050,700,1.5
0175e8d3f.jpg,w_d6283ba,False,900,600,1.5
0179e07f2.jpg,w_c8bbb43,False,1042,595,1.7512605042016807
017bd9a69.jpg,w_191bce3,False,1050,599,1.7529215358931554
017c8297e.jpg,new_whale,True,700,500,1.4
017f9cf06.jpg,new_whale,False,1050,700,1.5
018345b71.jpg,new_whale,False,1050,700,1.5
0183ee449.jpg,w_f793b1f,False,1050,700,1.5
018953e38.jpg,new_whale,False,1050,600,1.75
018b81a56.jpg,w_0b1e4a6,False,1050,600,1.75
01917b508.jpg,w_4846b27,False,1050,581,1.8072289156626506
01919fc42.jpg,new_whale,False,1050,572,1.8356643356643356
0197be7fd.jpg,w_2e374c0,False,1050,600,1.75
019b53508.jpg,w_89f6097,False,1050,700,1.5
01b7e3f36.jpg,w_249346b,True,1050,600,1.75
01bfc5ce9.jpg,new_whale,True,1050,750,1.4
01c602e06.jpg,w_dd88965,False,1050,739,1.4208389715832206
01c75e4c0.jpg,new_whale,False,938,625,1.5008
01c941173.jpg,new_whale,True,840,600,1.4
01c9fe65c.jpg,new_whale,False,885,590,1.5
01cd7a357.jpg,new_whale,True,1068,543,1.9668508287292819
01cea07ff.jpg,new_whale,True,1014,538,1.8847583643122676
01dc06663.jpg,new_whale,True,700,500,1.4
01dcb420f.jpg,w_4f3cebf,False,1050,600,1.75
01e44668c.jpg,new_whale,False,1050,602,1.744186046511628
01e58e831.jpg,w_d9a3c6e,False,1050,700,1.5
01e878aad.jpg,w_d0bfef3,False,1050,600,1.75
01ec3759e.jpg,new_whale,False,1050,700,1.5
01eee7676.jpg,new_whale,False,1050,700,1.5
01f66ca26.jpg,new_whale,False,1000,667,1.4992503748125936
0202d2a08.jpg,new_whale,False,1050,560,1.875
020ab0f9b.jpg,w_e08506c,False,1050,558,1.881720430107527
02156d140.jpg,w_5bac7bb,False,1050,701,1.4978601997146932
0215715b6.jpg,w_b5c90a5,False,1050,700,1.5
021a49e25.jpg,new_whale,False,996,664,1.5
021cf0d46.jpg,new_whale,True,1050,600,1.75
022462179.jpg,new_whale,True,1050,600,1.75
02272f684.jpg,w_7e579dd,False,1050,700,1.5
0227a97f7.jpg,w_488865e,False,1050,700,1.5
022b803eb.jpg,w_1ca9ab1,False,1050,600,1.75
023c3947f.jpg,w_f459442,False,1050,694,1.5129682997118155
023f72c08.jpg,w_f0eddab,False,1050,700,1.5
024a7136d.jpg,w_e04d084,False,1050,525,2.0
025407c89.jpg,w_7038727,False,1050,600,1.75
02564ae05.jpg,w_4214909,False,1050,700,1.5
02568e465.jpg,w_26e4f44,False,1050,754,1.3925729442970822
02583af93.jpg,w_73282ec,False,1050,700,1.5
0258983a9.jpg,w_d6f0be4,False,1050,700,1.5
025d86fa4.jpg,w_2964e0b,False,1050,700,1.5
025ea05b4.jpg,w_90c9763,False,1050,700,1.5
026345181.jpg,w_2e4af64,False,1050,700,1.5
0264bd4b5.jpg,new_whale,False,1050,700,1.5
026cf2c73.jpg,w_1423c1f,False,1050,701,1.4978601997146932
0270cd806.jpg,w_5065c2b,True,1800,700,2.5714285714285716
027af9390.jpg,w_1d0830e,True,1800,700,2.5714285714285716
027ec5a1d.jpg,new_whale,False,1050,564,1.8617021276595744
027f1594f.jpg,w_072f593,False,792,529,1.4971644612476371
02810b9d1.jpg,new_whale,False,1050,707,1.4851485148514851
028e0f415.jpg,w_f276da3,False,1050,838,1.2529832935560858
028f11c08.jpg,w_55e0064,False,1050,700,1.5
028f7081a.jpg,w_b70c09f,False,1050,525,2.0
029449f85.jpg,w_ed1df50,False,1050,700,1.5
02a5af887.jpg,new_whale,True,1050,750,1.4
02a7e1f6c.jpg,w_c8d5ad5,False,1050,562,1.8683274021352314
02af3a9d9.jpg,new_whale,True,1050,600,1.75
02b19e5f2.jpg,w_d72771c,False,1050,506,2.075098814229249
02bdec750.jpg,w_23a388d,False,1050,551,1.9056261343012704
02c389bcb.jpg,new_whale,False,1050,772,1.3601036269430051
02c47bf28.jpg,w_2f5caa9,True,1050,600,1.75
02c8a71de.jpg,new_whale,False,1050,600,1.75
02ca9b585.jpg,new_whale,False,1050,546,1.9230769230769231
02d191488.jpg,w_e42007e,False,1050,525,2.0
02d30c6e4.jpg,w_10eece8,True,700,500,1.4
02dc197e1.jpg,new_whale,False,1050,700,1.5
02deeee20.jpg,w_9573686,False,1050,700,1.5
02df5693e.jpg,new_whale,False,1050,600,1.75
02dfe3c04.jpg,new_whale,False,1050,791,1.3274336283185841
02e548fa4.jpg,new_whale,False,1050,700,1.5
02ec01c0d.jpg,new_whale,True,1050,600,1.75
02f250971.jpg,w_23a388d,False,1050,600,1.75
02f402c31.jpg,w_4175cb7,False,1050,525,2.0
02fafd711.jpg,w_3f7d5f5,False,1050,591,1.7766497461928934
02fc410b6.jpg,new_whale,False,1050,525,2.0
02fd77da4.jpg,w_715ceba,False,1050,700,1.5
0301ca72f.jpg,w_025911c,True,1800,700,2.5714285714285716
0304d1ea3.jpg,new_whale,False,1050,525,2.0
030628f8b.jpg,w_8b1f4be,False,1050,700,1.5
031b230c7.jpg,new_whale,False,1050,717,1.4644351464435146
031e19510.jpg,new_whale,True,699,500,1.398
031e52425.jpg,w_814a1cc,False,1050,728,1.4423076923076923
03282d26c.jpg,w_ce4d993,False,879,584,1.50513698630137
032adbd21.jpg,new_whale,False,1050,700,1.5
032dbd3ae.jpg,new_whale,True,700,500,1.4
03339507c.jpg,w_b8a7ee7,False,1050,700,1.5
033734195.jpg,new_whale,False,1050,819,1.2820512820512822
0338c2abc.jpg,new_whale,False,1023,512,1.998046875
03398a6cc.jpg,w_23e1d57,False,1050,700,1.5
033cf66cb.jpg,w_ce67c4c,False,1050,637,1.6483516483516483
0341a18ba.jpg,w_3f22dc6,False,1050,933,1.1254019292604502
03471c92a.jpg,w_9af432a,False,1050,712,1.4747191011235956
0347973a7.jpg,w_bb2c919,False,1050,700,1.5
034e5fe12.jpg,w_cbb15d2,False,1050,600,1.75
035558cb4.jpg,w_0cfdaa5,False,1050,600,1.75
035917e70.jpg,w_d006897,False,879,584,1.50513698630137
035b5bdb8.jpg,w_8443156,False,1050,754,1.3925729442970822
035cc12f2.jpg,w_edf43c1,False,1050,725,1.4482758620689655
035ce8d51.jpg,new_whale,True,1500,735,2.0408163265306123
035d683ef.jpg,new_whale,False,824,549,1.5009107468123861
036ff6457.jpg,w_328e490,False,978,558,1.7526881720430108
03736acc1.jpg,new_whale,False,1050,700,1.5
03776d685.jpg,w_0b398b2,False,1050,700,1.5
0378f59b5.jpg,new_whale,True,1050,600,1.75
037ce9282.jpg,w_f1d2902,False,1050,747,1.4056224899598393
037d3d4f7.jpg,w_ec4299b,False,1008,672,1.5
0387e6dd7.jpg,new_whale,False,1050,700,1.5
038b08ba9.jpg,w_78bfd01,False,893,510,1.7509803921568627
038b50a77.jpg,w_31d1d50,False,1050,700,1.5
038b5f3f3.jpg,w_a32898d,False,1050,698,1.504297994269341
038c165c5.jpg,new_whale,True,700,500,1.4
038e52f8d.jpg,new_whale,False,1000,667,1.4992503748125936
038f6e50f.jpg,new_whale,True,1050,600,1.75
038ffb4ad.jpg,w_dfbf100,True,700,500,1.4
0392690b8.jpg,new_whale,False,1050,701,1.4978601997146932
039533860.jpg,new_whale,True,1050,600,1.75
039739a4b.jpg,w_7e9ae57,False,1050,591,1.7766497461928934
039916998.jpg,new_whale,True,978,560,1.7464285714285714
039fcf391.jpg,w_691f2f6,False,1050,868,1.2096774193548387
03a224d12.jpg,w_5650932,False,1050,591,1.7766497461928934
03a40c773.jpg,w_ac2df91,False,1050,700,1.5
03a5587fe.jpg,w_ac26398,False,1050,701,1.4978601997146932
03b0bd5dd.jpg,w_fa7cd91,False,1050,564,1.8617021276595744
03b7870be.jpg,new_whale,True,700,500,1.4
03b9e3dea.jpg,new_whale,False,1042,521,2.0
03bb5b068.jpg,w_6c0cdb1,False,1050,700,1.5
03bb68e77.jpg,w_68c4ecf,False,1050,600,1.75
03bfcbcf4.jpg,w_62e16d6,False,1050,700,1.5
03cd2ba51.jpg,new_whale,False,1000,652,1.5337423312883436
03d0be3ab.jpg,w_4dac709,False,1050,700,1.5
03d41255d.jpg,new_whale,False,1050,600,1.75
03d6acf15.jpg,new_whale,False,1050,654,1.6055045871559632
03dcf5c8e.jpg,new_whale,True,700,500,1.4
03e23d88f.jpg,w_234713b,True,1800,700,2.5714285714285716
03e3599f3.jpg,new_whale,False,1050,525,2.0
03e562e8f.jpg,new_whale,False,879,584,1.50513698630137
03ef29298.jpg,w_a87ec7e,False,1050,701,1.4978601997146932
03ef35d6e.jpg,w_e0a42ad,False,1050,771,1.3618677042801557
03f1f348e.jpg,w_d6907f5,False,1050,725,1.4482758620689655
03f4675ff.jpg,new_whale,False,1050,700,1.5
03f49a3b3.jpg,new_whale,True,1050,600,1.75
040270cba.jpg,w_daeba33,False,1050,767,1.3689700130378097
04066a98e.jpg,new_whale,True,1050,600,1.75
04094ac0b.jpg,w_68ed1f9,False,1050,695,1.5107913669064748
040ce705a.jpg,new_whale,False,1050,700,1.5
040da527c.jpg,w_564a34b,False,1050,750,1.4
04153ce6d.jpg,w_66e3287,False,1050,700,1.5
041724be8.jpg,new_whale,True,1050,600,1.75
042870651.jpg,w_85b252c,False,900,600,1.5
042a3d0b3.jpg,w_a9304b9,False,1050,700,1.5
042c4e1a4.jpg,new_whale,False,1050,808,1.2995049504950495
042caa5be.jpg,new_whale,False,1050,700,1.5
043029c07.jpg,w_66b4513,False,1050,700,1.5
043a20d25.jpg,w_45e2fc0,False,1050,700,1.5
043b78dc6.jpg,w_23a388d,False,1050,599,1.7529215358931554
04448a8ce.jpg,w_5e8e218,False,1050,700,1.5
044b2a2ae.jpg,w_8f4d879,False,1050,772,1.3601036269430051
04505f712.jpg,w_d14059c,False,1050,551,1.9056261343012704
04515138c.jpg,w_9f13096,False,1050,616,1.7045454545454546
0458c300b.jpg,w_5e8e218,False,1050,750,1.4
0459eab3f.jpg,w_8799716,True,1608,708,2.2711864406779663
045bbb167.jpg,new_whale,False,1050,701,1.4978601997146932
045cd8ae8.jpg,w_cb9f118,False,1050,699,1.502145922746781
045db6357.jpg,w_b992a50,False,1050,600,1.75
046332912.jpg,w_778e474,False,1050,700,1.5
0469731bc.jpg,new_whale,False,1050,525,2.0
046e37901.jpg,w_f19aeb4,False,1050,750,1.4
04708836a.jpg,w_3bd976e,False,1050,704,1.4914772727272727
047604b6c.jpg,new_whale,False,1044,596,1.7516778523489933
047f23339.jpg,w_9b5109b,False,1050,749,1.4018691588785046
047f3949c.jpg,new_whale,False,1050,722,1.4542936288088644
04822fc4b.jpg,new_whale,True,700,500,1.4
048243c9a.jpg,new_whale,False,1050,525,2.0
0485d51aa.jpg,w_dc662ea,False,1000,652,1.5337423312883436
048606a80.jpg,new_whale,False,1050,776,1.3530927835051547
048762f18.jpg,new_whale,False,1027,587,1.7495741056218057
0489c432d.jpg,new_whale,False,1001,667,1.5007496251874064
048ab10a5.jpg,new_whale,False,1050,600,1.75
04900b886.jpg,w_76d1f84,False,1050,512,2.05078125
04901bb01.jpg,new_whale,False,1050,600,1.75
04931bb7a.jpg,new_whale,False,1050,700,1.5
04966287f.jpg,w_40a6c9c,False,1050,700,1.5
049790c4a.jpg,new_whale,False,1050,600,1.75
0499ebf05.jpg,w_736cca3,False,1050,525,2.0
049c26660.jpg,new_whale,True,1000,690,1.4492753623188406
049fa60f6.jpg,w_56d38d8,True,875,500,1.75
04a189b7f.jpg,new_whale,True,1050,600,1.75
04a21e189.jpg,new_whale,False,1050,691,1.5195369030390737
04a49dade.jpg,w_42b0064,False,840,560,1.5
04a74df45.jpg,w_f74a89e,False,1050,600,1.75
04ae2380d.jpg,w_76f4d0b,False,1050,639,1.6431924882629108
04af29309.jpg,new_whale,False,1050,525,2.0
04b3ac13b.jpg,new_whale,False,1050,847,1.2396694214876034
04b5a2d33.jpg,new_whale,False,1050,600,1.75
04c254622.jpg,w_2df85e7,False,1050,700,1.5
04cb9134a.jpg,new_whale,True,1050,522,2.0114942528735633
04cb9fe4e.jpg,w_99383ac,False,1050,591,1.7766497461928934
04cbf7ba9.jpg,new_whale,True,1054,598,1.7625418060200668
04ccad4df.jpg,w_6caff0f,False,1050,700,1.5
04e1e4c3a.jpg,w_c7a611a,False,1050,700,1.5
04e3e0baa.jpg,new_whale,True,700,500,1.4
04e4265ce.jpg,new_whale,False,1050,527,1.9924098671726755
04e99f9d1.jpg,w_939423d,False,1050,698,1.504297994269341
04eb43378.jpg,w_f74a89e,False,1050,700,1.5
04eec03fa.jpg,w_0135f5f,False,1050,600,1.75
04ef6e1d6.jpg,w_02d138d,False,1050,700,1.5
05081c5c8.jpg,w_b128587,False,1050,629,1.669316375198728
050a33d81.jpg,new_whale,False,980,653,1.5007656967840735
050f6bcac.jpg,new_whale,False,895,511,1.75146771037182
0514e3099.jpg,w_3e34a5f,False,1050,701,1.4978601997146932
051a9fba7.jpg,w_c25d2d1,False,1050,700,1.5
051c91d38.jpg,w_ac5aa34,False,1050,700,1.5
052426f5a.jpg,w_b6ddd17,False,1050,525,2.0
0530b717d.jpg,w_902f8b0,False,1050,600,1.75
053e58e3a.jpg,w_714f89f,False,1050,697,1.5064562410329985
05422a5f9.jpg,new_whale,False,883,555,1.590990990990991
0545f65f0.jpg,w_ba62b79,False,1050,700,1.5
0547760d4.jpg,w_4eb6bcc,False,888,592,1.5
05483b514.jpg,new_whale,False,1050,601,1.7470881863560732
0548e7010.jpg,new_whale,False,1050,600,1.75
0549da110.jpg,w_4ab3420,False,1050,700,1.5
054bb95c0.jpg,w_b938e96,False,1050,630,1.6666666666666667
054df30ea.jpg,w_eae91de,False,981,654,1.5
0550c2e23.jpg,new_whale,False,943,629,1.4992050874403815
05536ec4b.jpg,new_whale,True,1050,600,1.75
05550c64d.jpg,w_17c9df5,False,1050,700,1.5
05582437e.jpg,w_c2397a4,False,1050,525,2.0
055c8ba66.jpg,new_whale,True,700,500,1.4
056cd345d.jpg,w_bf41c21,False,703,517,1.3597678916827853
0573f5df2.jpg,new_whale,False,1050,703,1.4935988620199145
05755e2b6.jpg,new_whale,False,1050,600,1.75
0576b4452.jpg,w_fec331a,False,1050,695,1.5107913669064748
057881bb1.jpg,new_whale,True,1022,524,1.950381679389313
057b3ac05.jpg,new_whale,False,1050,600,1.75
057b93fda.jpg,w_21bb5bd,False,1050,700,1.5
057bae8d4.jpg,w_c6a96e1,False,1050,800,1.3125
05814a957.jpg,new_whale,False,1050,797,1.3174404015056462
058868867.jpg,new_whale,False,1050,753,1.3944223107569722
0598630de.jpg,new_whale,False,1050,600,1.75
05a66c837.jpg,w_6b2a111,False,1050,698,1.504297994269341
05a967957.jpg,w_2a946f2,False,990,660,1.5
05ae4c2db.jpg,new_whale,True,700,500,1.4
05bb51f99.jpg,new_whale,False,899,600,1.4983333333333333
05bc4b14e.jpg,new_whale,True,875,500,1.75
05c6af025.jpg,new_whale,False,992,752,1.3191489361702127
05c85c8eb.jpg,w_335a58c,False,1050,600,1.75
05d42c048.jpg,w_5d5c6a6,False,1050,599,1.7529215358931554
05d5db36c.jpg,w_ba4f96c,False,1050,591,1.7766497461928934
05d9cc57a.jpg,w_67a9841,False,1050,600,1.75
05da28fcb.jpg,w_391ef09,False,988,636,1.5534591194968554
05db04583.jpg,w_6d527ff,True,700,500,1.4
05dd0ee6b.jpg,new_whale,False,1050,525,2.0
05dfa3773.jpg,w_a0f456b,False,1050,784,1.3392857142857142
05ea19d75.jpg,w_24d3109,False,1050,700,1.5
05ea2c861.jpg,w_93ef4fa,False,1050,804,1.3059701492537314
05ee04d0c.jpg,w_d89acf0,False,1050,701,1.4978601997146932
05ee1fc22.jpg,new_whale,False,1050,600,1.75
05eeabf1b.jpg,w_aa32f70,False,1050,700,1.5
05f2f037c.jpg,w_14ece76,False,1050,599,1.7529215358931554
05fc2e35d.jpg,new_whale,False,1050,525,2.0
060ffd336.jpg,new_whale,False,1050,700,1.5
0610203d1.jpg,new_whale,False,1050,600,1.75
0613a4aa9.jpg,w_3108dce,False,1050,616,1.7045454545454546
06172ce2c.jpg,new_whale,False,1050,525,2.0
0618f6c38.jpg,w_6cca536,False,1050,700,1.5
062699bef.jpg,w_1afff3f,False,705,541,1.3031423290203328
06276874e.jpg,new_whale,True,1050,600,1.75
06306504e.jpg,new_whale,False,941,627,1.5007974481658692
06307bbf6.jpg,w_f408b56,False,1050,630,1.6666666666666667
06336bf78.jpg,new_whale,True,1050,600,1.75
063759573.jpg,new_whale,False,981,654,1.5
0638c9ae1.jpg,new_whale,False,1050,529,1.9848771266540643
063d5700d.jpg,w_da40b39,False,1050,700,1.5
064bafe62.jpg,new_whale,False,1050,700,1.5
06504fa5b.jpg,w_0cbf1b3,False,1050,695,1.5107913669064748
065b72556.jpg,w_7c60e77,False,1050,700,1.5
065fbc00f.jpg,w_a10e633,False,1050,525,2.0
066074afc.jpg,w_150a6f5,False,1018,679,1.4992636229749632
066228078.jpg,new_whale,True,700,500,1.4
0679f42ec.jpg,w_0531ad5,False,1050,700,1.5
067d80626.jpg,w_6e51c06,False,1050,748,1.4037433155080214
0680aab46.jpg,new_whale,True,1050,600,1.75
06848f3e1.jpg,w_43312c4,True,1050,600,1.75
06907cb5c.jpg,w_c7a611a,False,928,557,1.666068222621185
06948b93c.jpg,w_75ec7c1,False,1050,701,1.4978601997146932
069a1c205.jpg,w_fdd3687,False,1050,600,1.75
06a59fa63.jpg,new_whale,True,700,500,1.4
06a8436bc.jpg,new_whale,False,1010,577,1.7504332755632583
06a91f3e5.jpg,new_whale,False,1050,525,2.0
06aac22ea.jpg,w_4fdff73,False,1050,700,1.5
06ae83bbc.jpg,w_0369a5c,False,1050,600,1.75
06b0680ea.jpg,w_3949bd6,False,1050,700,1.5
06b790545.jpg,w_52a5d92,True,1046,638,1.6394984326018809
06becbcac.jpg,w_6525e6b,False,1050,599,1.7529215358931554
06c50767d.jpg,w_50fd107,False,1050,700,1.5
06c8929a3.jpg,w_db68456,False,1050,630,1.6666666666666667
06c8a79a3.jpg,w_34434d1,False,908,592,1.5337837837837838
06cfbaddf.jpg,w_0a155b9,False,1050,697,1.5064562410329985
06d79681a.jpg,new_whale,True,700,500,1.4
06e157a91.jpg,w_d0bfef3,False,1050,600,1.75
06e24ec31.jpg,new_whale,False,960,638,1.5047021943573669
06ebd7587.jpg,w_191bce3,False,1050,600,1.75
06f05ed89.jpg,w_611e69e,False,760,508,1.4960629921259843
06f3ca9ed.jpg,new_whale,True,1050,600,1.75
06f5360e9.jpg,w_a743e09,False,1050,700,1.5
06f547c31.jpg,new_whale,False,1050,525,2.0
06f80eb62.jpg,w_2b65b34,False,1050,700,1.5
06f8ca075.jpg,w_83b2336,False,848,522,1.6245210727969348
070abfb84.jpg,w_fd906cc,False,1050,700,1.5
070e4a8b7.jpg,new_whale,False,1050,600,1.75
0712ad7fe.jpg,w_f765256,False,1050,600,1.75
07144aef0.jpg,w_692734c,False,1050,698,1.504297994269341
071a57840.jpg,w_6fd8b4b,False,1050,700,1.5
071a5aefa.jpg,w_4b4f9b7,False,1050,700,1.5
0724fcc13.jpg,w_7478938,False,1050,600,1.75
07250af68.jpg,w_72f5c64,False,1050,749,1.4018691588785046
0726d120b.jpg,w_b71ac68,False,1050,700,1.5
072c0b407.jpg,new_whale,True,700,500,1.4
07393dd15.jpg,new_whale,True,1019,598,1.7040133779264215
073fc11a0.jpg,w_0a155b9,False,1050,600,1.75
07468f5ae.jpg,new_whale,True,1260,750,1.68
0746db9aa.jpg,new_whale,False,1050,525,2.0
074b76dc2.jpg,w_3108dce,False,1000,652,1.5337423312883436
075089e48.jpg,w_d140497,False,1050,703,1.4935988620199145
0758b8b8b.jpg,w_e99e430,False,879,584,1.50513698630137
076271ee1.jpg,w_60ce6fc,False,1000,667,1.4992503748125936
076719457.jpg,w_9b5109b,False,1050,688,1.5261627906976745
076b53d6d.jpg,w_c8bbb43,False,1050,700,1.5
076bbf39a.jpg,w_ba9804a,False,1050,700,1.5
076f148a0.jpg,new_whale,False,930,600,1.55
07733181b.jpg,w_9b5109b,False,1050,700,1.5
0774d1c70.jpg,new_whale,False,1050,700,1.5
077529e3c.jpg,new_whale,True,888,582,1.5257731958762886
0776ca526.jpg,new_whale,False,1050,591,1.7766497461928934
077ab7826.jpg,w_b4e9da5,False,1050,700,1.5
077b5e636.jpg,w_efa100e,True,1002,737,1.3595658073270014
077bb5704.jpg,w_66c5323,False,1050,525,2.0
077e1ae6e.jpg,w_171dc55,False,1050,700,1.5
077f58a47.jpg,w_065ee1b,False,979,608,1.6101973684210527
077f870f1.jpg,new_whale,False,1050,600,1.75
0780c0f88.jpg,new_whale,True,1050,600,1.75
0786c0a3e.jpg,w_3d88ad4,False,900,599,1.5025041736227045
0787778a7.jpg,new_whale,False,960,656,1.4634146341463414
0791f0ecc.jpg,new_whale,False,1050,700,1.5
07968ddb3.jpg,new_whale,False,1050,617,1.7017828200972447
0799afe4c.jpg,new_whale,True,1050,600,1.75
079ab2f94.jpg,w_e45491e,False,1050,788,1.33248730964467
07a6ed663.jpg,new_whale,False,1050,527,1.9924098671726755
07ab4c0b3.jpg,new_whale,False,1050,700,1.5
07b048c72.jpg,w_bf41c21,False,1050,700,1.5
07b0f9cc8.jpg,w_91cc02c,False,1050,600,1.75
07b6bc3b2.jpg,new_whale,True,1050,600,1.75
07b99cc3f.jpg,new_whale,False,1050,525,2.0
07babead6.jpg,w_1788910,False,1050,564,1.8617021276595744
07be27ff9.jpg,new_whale,False,1050,700,1.5
07bea5cd6.jpg,w_eaa4d20,False,1050,700,1.5
07c035b2b.jpg,w_8a6a8d5,False,1050,627,1.674641148325359
07c0ae10b.jpg,w_db68456,False,1050,600,1.75
07cc1f3af.jpg,new_whale,True,1050,600,1.75
07cf6abf4.jpg,new_whale,False,1050,627,1.674641148325359
07d4e1e99.jpg,w_553d1ef,False,1050,700,1.5
07d66da53.jpg,new_whale,True,1452,723,2.008298755186722
07da3da9f.jpg,w_04ebfe8,False,1050,525,2.0
07db30278.jpg,new_whale,True,1050,596,1.761744966442953
07dc84ac5.jpg,new_whale,False,1050,525,2.0
07dcacfe6.jpg,w_6cda039,False,1050,632,1.6613924050632911
07e1067f3.jpg,new_whale,False,1050,700,1.5
07e66d8c2.jpg,new_whale,False,1050,600,1.75
07e817097.jpg,new_whale,True,1016,574,1.7700348432055748
07e973f4b.jpg,new_whale,False,1050,600,1.75
07ed57a03.jpg,new_whale,False,1050,600,1.75
07ed6e781.jpg,w_0886321,False,1050,525,2.0
07ee29cbb.jpg,new_whale,False,1050,700,1.5
0802733c0.jpg,w_0a6c4c7,False,1050,525,2.0
08032bc2f.jpg,w_8a10a82,False,1050,700,1.5
