Image,Id,BW,W,H,AR
2e2e6b089.jpg,w_240cbf9,False,1050,585,1.794871794871795
a43265edf.jpg,w_b708e98,False,1050,670,1.5671641791044777
97ee6dd93.jpg,w_778e474,False,1050,700,1.5
931925c49.jpg,w_85d152a,False,1050,700,1.5
4da3cf9ac.jpg,w_c25d2d1,False,665,399,1.6666666666666667
8ec3a46c1.jpg,w_34bd6f2,False,743,461,1.6117136659436009
7410dbdef.jpg,w_f66ec54,False,1050,700,1.5
2ab8644ab.jpg,w_9109577,False,1012,409,2.4743276283618583
4a57461b9.jpg,w_db68456,False,872,871,1.0011481056257177
db54b4a73.jpg,w_b34830b,False,758,284,2.6690140845070425
0e840332a.jpg,w_733f661,False,1050,651,1.6129032258064515
60ed9ef5a.jpg,w_0abdaf4,False,1050,450,2.3333333333333335
3493300c9.jpg,w_ae8982d,False,1050,600,1.75
73ac08e1c.jpg,w_abc5af2,False,554,226,2.4513274336283186
f1242a9dc.jpg,w_2b17316,False,589,243,2.4238683127572016
218c88d2a.jpg,w_ae70500,True,978,559,1.7495527728085867
d30cfb07e.jpg,w_789c969,False,901,386,2.3341968911917097
ec5063f36.jpg,w_8041789,False,401,229,1.7510917030567685
ee7a783be.jpg,w_da577dd,False,1050,700,1.5
a62476465.jpg,w_f4fae33,False,1050,700,1.5
62fc7eb1e.jpg,w_722a04a,False,879,445,1.9752808988764046
1f9f45ead.jpg,w_d9f8641,False,1050,392,2.6785714285714284
e099afbe1.jpg,w_7ec7c3b,False,1050,599,1.7529215358931554
b1440af0d.jpg,w_7069d70,False,1050,715,1.4685314685314685
90c1dec85.jpg,w_a589923,True,691,478,1.4456066945606694
5b45ac53f.jpg,w_700ebb4,False,1050,700,1.5
1fc19cf44.jpg,w_71d5ba2,False,1050,600,1.75
d35917fc5.jpg,w_e966f36,False,1019,453,2.249448123620309
50e0f92fa.jpg,w_64404ac,False,1050,450,2.3333333333333335
44c164dc0.jpg,w_8c25681,False,1050,325,3.230769230769231
2edad0e90.jpg,w_e07b79f,False,1050,491,2.1384928716904277
38c00bd20.jpg,w_5d687a9,False,1050,413,2.542372881355932
1e7d9a510.jpg,w_8799716,False,1050,975,1.0769230769230769
f5b77265f.jpg,w_cb4182e,True,1005,506,1.9861660079051384
dc9488ad5.jpg,w_c16cb2c,False,1050,751,1.3981358189081226
86385701f.jpg,w_53276a1,False,1050,700,1.5
da6dfd5ae.jpg,w_025911c,False,1050,323,3.2507739938080493
f7a6693b9.jpg,w_060ec6d,False,1050,525,2.0
6fee9c221.jpg,w_78e229f,False,1050,600,1.75
83b0067f4.jpg,w_96c35cc,False,1050,700,1.5
b87a0617c.jpg,w_23852a0,False,1050,357,2.9411764705882355
2d52c8078.jpg,w_aee6701,False,1050,338,3.106508875739645
191fcb67f.jpg,w_169a302,False,1050,591,1.7766497461928934
8a2561252.jpg,w_ec64e27,False,1050,600,1.75
3baef398c.jpg,w_2d0cfc1,False,1050,329,3.1914893617021276
2b7fd4faf.jpg,w_d4d46bf,False,1050,700,1.5
c4db5c4ac.jpg,w_bd1c3d5,False,954,545,1.7504587155963303
78e4be95a.jpg,w_4516ff1,False,1050,700,1.5
1e1d67bac.jpg,w_350bfd5,False,1050,452,2.3230088495575223
e5b761f43.jpg,w_b101c26,False,943,404,2.3341584158415842
d7120f1fb.jpg,w_270f505,False,1050,700,1.5
3dbb9e00a.jpg,w_8fd3810,False,994,618,1.6084142394822007
52e180174.jpg,w_6aa9d4e,False,1050,811,1.2946979038224413
0ccbe8e34.jpg,w_3f5e8d7,False,1050,525,2.0
55a882930.jpg,w_c734fa4,False,1050,379,2.770448548812665
a98a8dcb5.jpg,w_dea40e2,False,1050,386,2.7202072538860103
3fbe45915.jpg,w_71fa596,False,1050,458,2.2925764192139737
3a1bfe1d8.jpg,w_82d886f,False,1050,525,2.0
5d719d1a5.jpg,w_6822dbc,False,1050,600,1.75
101025d39.jpg,w_8340caf,False,1050,700,1.5
f82f93c15.jpg,w_fd3e556,False,1050,600,1.75
30452a68d.jpg,w_716ac00,False,1050,408,2.573529411764706
7d7d1d24b.jpg,w_726c717,False,1050,579,1.8134715025906736
2f8ef5366.jpg,w_1b77e4f,False,665,496,1.340725806451613
6657fc566.jpg,w_d573a68,False,1050,537,1.9553072625698324
892e47884.jpg,w_0369a5c,False,1050,600,1.75
15400570c.jpg,w_85d9229,False,1050,600,1.75
d24421ca4.jpg,w_6658081,False,1050,558,1.881720430107527
b0cb3e058.jpg,w_190375b,False,983,220,4.468181818181818
9b785420f.jpg,w_9713cc3,False,1050,494,2.125506072874494
997129b59.jpg,w_db1b545,False,1050,700,1.5
581367f4a.jpg,w_565d73a,False,1050,525,2.0
534093323.jpg,w_18934ab,False,900,450,2.0
1af290928.jpg,w_9072933,False,1050,528,1.9886363636363635
ee88bb6d0.jpg,w_5650932,False,1050,712,1.4747191011235956
f3c2f5fae.jpg,w_d3582f2,False,1050,525,2.0
6367e10a0.jpg,w_37e61c2,False,450,272,1.6544117647058822
ad2e5e991.jpg,w_030e2cf,False,1050,600,1.75
ad2bf2684.jpg,w_e5978cf,False,1050,630,1.6666666666666667
15edb3dc5.jpg,w_88aca21,True,1800,700,2.5714285714285716
928213107.jpg,w_b421a6a,False,1050,600,1.75
0ae6d74ca.jpg,w_e21b629,False,1050,700,1.5
cdd01f382.jpg,w_07d4b0a,False,717,478,1.5
fe17750f1.jpg,w_936aa13,False,735,420,1.75
1eb6ae4a6.jpg,w_c99807e,False,1050,700,1.5
d1ef8a98d.jpg,w_069c25b,False,925,396,2.335858585858586
72c59bb53.jpg,w_27272a5,False,900,348,2.586206896551724
7bafe88c7.jpg,w_cc07b1d,False,1050,600,1.75
88809a435.jpg,w_0c7ab0d,False,1050,701,1.4978601997146932
70cbb3aa8.jpg,w_be776c7,False,1050,591,1.7766497461928934
5c77dcd23.jpg,w_4ab3420,False,984,304,3.236842105263158
f3f32025d.jpg,w_972e51e,False,1050,700,1.5
12f1924ce.jpg,w_26923f7,False,628,255,2.462745098039216
75da59896.jpg,w_36bbd71,False,1050,317,3.312302839116719
320489c61.jpg,w_a8b34a0,False,1050,701,1.4978601997146932
7aeb8bc91.jpg,w_06471d5,False,1050,376,2.7925531914893615
c5f4b73be.jpg,w_0369a5c,False,1050,600,1.75
778524ef9.jpg,w_698fcbe,False,1050,450,2.3333333333333335
87cf3f3fc.jpg,w_0d1b964,False,1050,525,2.0
016ac2f79.jpg,w_688590b,False,1050,699,1.502145922746781
0260984e4.jpg,w_c379d78,False,1050,449,2.338530066815145
7395a8bf7.jpg,w_df1f698,False,1050,629,1.669316375198728
9f034bc7e.jpg,w_38c8a8d,False,1050,700,1.5
e261fb7ae.jpg,w_2645f4d,False,1050,450,2.3333333333333335
56c1b73eb.jpg,w_cc57ddc,False,1050,525,2.0
e01bcf444.jpg,w_b7babc0,False,1050,344,3.052325581395349
c1094d23c.jpg,w_a2158b8,True,686,479,1.432150313152401
c8c9e3fbd.jpg,w_169a302,False,1050,700,1.5
4ba00ea57.jpg,w_7c6e8f0,False,1050,450,2.3333333333333335
af5e65051.jpg,w_3eae264,False,1050,700,1.5
a9428820f.jpg,w_b60f441,False,1050,701,1.4978601997146932
610d189f1.jpg,w_cb622a2,False,1050,226,4.646017699115045
09434961e.jpg,w_53215c6,False,321,157,2.0445859872611467
da92fb1c1.jpg,w_42e0e40,False,1050,700,1.5
4bd48b6af.jpg,w_538259a,False,900,600,1.5
b28799496.jpg,w_20950a9,False,1050,384,2.734375
e7f1c89f9.jpg,w_8d71480,False,1050,701,1.4978601997146932
939b07820.jpg,w_97ba78a,False,805,539,1.4935064935064934
de28e0032.jpg,w_e1ffbe2,False,1050,450,2.3333333333333335
1092003e6.jpg,w_dd677ef,False,1050,450,2.3333333333333335
22f75863f.jpg,w_688590b,False,1050,762,1.3779527559055118
073ab954e.jpg,w_d0b330d,False,933,400,2.3325
9d15cdcb4.jpg,w_0531ad5,False,1050,404,2.599009900990099
910e6297a.jpg,w_00656c0,True,1050,422,2.4881516587677726
84ead72f2.jpg,w_2745292,False,1050,257,4.085603112840467
6c2fb0b49.jpg,w_55b77ce,False,1050,700,1.5
ee5edb339.jpg,w_34120de,False,1050,442,2.3755656108597285
bb1d19408.jpg,w_5b5b849,False,1050,600,1.75
eca25d9b0.jpg,w_d573a68,False,1050,318,3.30188679245283
6d56a998e.jpg,w_03670aa,False,1000,667,1.4992503748125936
5d9fc5b53.jpg,w_e32ad9c,False,1050,324,3.240740740740741
6b57a2817.jpg,w_8e92662,True,1004,281,3.5729537366548043
229bf3faf.jpg,w_17b0d3a,False,1050,368,2.8532608695652173
472fc49d1.jpg,w_d066f46,False,1050,700,1.5
87f6c0a15.jpg,w_527a019,False,1050,725,1.4482758620689655
364b4d9d5.jpg,w_4516d31,False,1050,560,1.875
a5cd68ee6.jpg,w_2df85e7,False,984,562,1.7508896797153024
9f543975b.jpg,w_ea902fb,False,1050,434,2.4193548387096775
2328a12b2.jpg,w_3a192ed,False,1050,700,1.5
1cc6523fc.jpg,w_00d50c9,False,1050,719,1.4603616133518775
6778a1060.jpg,w_5831e13,False,1050,308,3.409090909090909
a50a4929e.jpg,w_9da1811,False,1050,450,2.3333333333333335
64a4e8e0a.jpg,w_1ca9ab1,False,1050,600,1.75
7b0f6b24b.jpg,w_302799d,False,1050,265,3.9622641509433962
d4dd371d1.jpg,w_9c506f6,False,1050,630,1.6666666666666667
b47d36482.jpg,w_6ebed02,False,1050,384,2.734375
e0c9693d8.jpg,w_f3a12bc,False,1050,402,2.611940298507463
7e347554f.jpg,w_2c94198,False,1050,700,1.5
8b12b2d79.jpg,w_ef7824d,False,1050,525,2.0
279c5fe82.jpg,w_f3a12bc,False,1050,600,1.75
c2149b726.jpg,w_3ebfe7a,False,1050,600,1.75
b4e03226d.jpg,w_06e6d5f,False,1050,525,2.0
496ceba9a.jpg,w_9b16b48,False,1050,700,1.5
0d8e41a96.jpg,w_093d284,False,1050,297,3.5353535353535355
c480b0829.jpg,w_0a155b9,False,1050,257,4.085603112840467
89907c5ca.jpg,w_c734fa4,False,1050,591,1.7766497461928934
4bd167713.jpg,w_1ca9ab1,False,1050,548,1.916058394160584
6cf35eb65.jpg,w_08630fd,False,1050,389,2.6992287917737787
3884b7082.jpg,w_3250a08,False,1050,342,3.0701754385964914
5c560cb5e.jpg,w_244ab03,False,267,115,2.3217391304347825
55cdec1bc.jpg,w_9fc06d4,False,1050,480,2.1875
ac706d43c.jpg,w_9c89384,False,1050,700,1.5
346010788.jpg,w_33fccbe,False,1050,424,2.4764150943396226
7c32903bd.jpg,w_97ba78a,False,1050,700,1.5
2050717f2.jpg,w_9d86594,False,1050,450,2.3333333333333335
fad7fd94b.jpg,w_88b3466,False,1050,591,1.7766497461928934
abbcc505e.jpg,w_a6eaf8d,False,817,350,2.334285714285714
d8dd7c977.jpg,w_0bc078c,False,1050,536,1.958955223880597
cad8eabe4.jpg,w_c3d896a,False,1050,450,2.3333333333333335
c6087a5db.jpg,w_1ca9ab1,False,1050,372,2.8225806451612905
d1b09f72e.jpg,w_9c506f6,False,857,276,3.1050724637681157
2aa548710.jpg,w_691f2f6,False,1050,403,2.6054590570719602
a0a6f9792.jpg,w_3b32955,False,1050,700,1.5
d7a03ac84.jpg,w_ea902fb,False,1050,320,3.28125
05d42c048.jpg,w_5d5c6a6,False,1050,599,1.7529215358931554
c5cc80b0c.jpg,w_9c506f6,False,1036,888,1.1666666666666667
aae582238.jpg,w_59052ad,False,1050,700,1.5
038b50a77.jpg,w_31d1d50,False,1050,700,1.5
518d42eb1.jpg,w_d2b440e,False,1050,281,3.736654804270463
d42aa6128.jpg,w_e94b46a,False,900,600,1.5
8ba2a856c.jpg,w_02aa597,False,1050,700,1.5
1be9ea254.jpg,w_4a28f21,False,1050,616,1.7045454545454546
00fee3975.jpg,w_a9304b9,False,1050,700,1.5
bd6a28baa.jpg,w_6b47687,False,900,599,1.5025041736227045
f814a3239.jpg,w_650f587,False,1050,410,2.5609756097560976
7160003c5.jpg,w_1a071a3,False,797,288,2.767361111111111
a1849e29f.jpg,w_b9c99cc,False,1050,700,1.5
a6dd1b50b.jpg,w_03670aa,False,1050,423,2.482269503546099
222b9d0e1.jpg,w_72db52b,False,1050,525,2.0
49c70a889.jpg,w_0369a5c,False,1050,600,1.75
e0017beae.jpg,w_748290a,False,1050,434,2.4193548387096775
812461383.jpg,w_6cca536,False,1050,701,1.4978601997146932
2817d2c88.jpg,w_98164c0,False,1050,385,2.727272727272727
63492795c.jpg,w_fd906cc,False,756,167,4.526946107784431
85502485e.jpg,w_aa32f70,False,1050,298,3.523489932885906
1676a6d17.jpg,w_b128587,False,1050,630,1.6666666666666667
0988577d9.jpg,w_01cbbbd,False,1050,301,3.488372093023256
0bda0c14f.jpg,w_c562eba,False,1050,306,3.4313725490196076
a7e253633.jpg,w_f1b6eea,False,1050,451,2.328159645232816
5142547af.jpg,w_1e85eea,False,1050,352,2.9829545454545454
b3a0b31fe.jpg,w_c25d2d1,False,1050,600,1.75
a0f5730b6.jpg,w_6612e89,False,1050,399,2.6315789473684212
3744db538.jpg,w_90fb95b,False,1050,700,1.5
9712c4d36.jpg,w_aabdf8c,False,1050,325,3.230769230769231
a172587a3.jpg,w_a5b6ea7,False,738,498,1.4819277108433735
85700387a.jpg,w_07c946d,False,1050,613,1.7128874388254487
713ba2cf4.jpg,w_7571b52,False,1050,377,2.7851458885941645
81538729e.jpg,w_9060d27,False,1050,675,1.5555555555555556
296c15a48.jpg,w_4ad3d24,False,1050,700,1.5
73182b3e5.jpg,w_990921b,False,1050,599,1.7529215358931554
bd68c2015.jpg,w_bc101a3,False,1050,701,1.4978601997146932
6e3154fad.jpg,w_c25d2d1,False,1050,270,3.888888888888889
89cd386df.jpg,w_a92e68e,True,700,500,1.4
420cc3ace.jpg,w_12cc52d,False,1050,695,1.5107913669064748
12ffec83e.jpg,w_a8d89df,False,1050,700,1.5
736e99905.jpg,w_c536a4a,False,1050,700,1.5
cc7e9bbba.jpg,w_cbeade6,False,1050,419,2.5059665871121717
07001d538.jpg,w_f829227,False,1050,313,3.3546325878594248
2fe1de29c.jpg,w_fbc7895,False,1050,249,4.216867469879518
5233e6139.jpg,w_02469a1,False,887,380,2.3342105263157893
c81fb4f12.jpg,w_84df97b,False,1050,450,2.3333333333333335
24eb3dac3.jpg,w_4bf625b,False,522,166,3.144578313253012
f1af80e74.jpg,w_cb4d3ed,False,1050,525,2.0
527b39fa4.jpg,w_1419d90,False,1050,458,2.2925764192139737
2124eac82.jpg,w_4554dcd,False,1050,450,2.3333333333333335
45b52b9af.jpg,w_55b77ce,False,846,356,2.3764044943820224
984094265.jpg,w_88e4537,False,1050,700,1.5
a03c416f6.jpg,w_c25d2d1,False,1050,700,1.5
1e16e861e.jpg,w_10f67bb,False,1050,345,3.0434782608695654
d4f882ce4.jpg,w_e76dcfe,True,1050,600,1.75
2c60af2b7.jpg,w_e8c5ff0,False,1050,635,1.6535433070866141
840beec7e.jpg,w_4c218b5,False,1050,332,3.1626506024096384
1c26e9930.jpg,w_778e474,False,911,391,2.329923273657289
89b1d7488.jpg,w_564a34b,False,1050,484,2.169421487603306
ca9776192.jpg,w_fe87282,False,1050,600,1.75
c7c9fc57f.jpg,w_f992eae,False,1050,606,1.7326732673267327
f1de20ad6.jpg,w_8041789,False,1050,417,2.5179856115107913
f5c9abd36.jpg,w_0f8b8e2,False,1050,454,2.3127753303964758
d090d6c9f.jpg,w_6dfc3f1,False,1050,286,3.6713286713286712
e338d3274.jpg,w_ba9804a,False,1050,600,1.75
a1214e4b8.jpg,w_12cc52d,False,1050,614,1.710097719869707
d524ef383.jpg,w_98d094e,False,1050,315,3.3333333333333335
50fd54bdf.jpg,w_a2a40d2,False,976,418,2.334928229665072
6cd17961d.jpg,w_d494351,False,1050,530,1.9811320754716981
5a936dd83.jpg,w_a31ead9,False,1050,745,1.4093959731543624
81027efba.jpg,w_6822dbc,False,1050,600,1.75
ab481a192.jpg,w_2365d55,False,1050,700,1.5
9b3e688b2.jpg,w_3b970db,True,965,223,4.327354260089686
c839239e3.jpg,w_39b9efe,True,700,400,1.75
2ccfb031a.jpg,w_bacd6f4,True,1923,537,3.5810055865921786
ac22cd815.jpg,w_af367c3,False,1050,591,1.7766497461928934
8e78db1ec.jpg,w_e27bbf6,False,1050,600,1.75
ab16d20c1.jpg,w_0d77f32,False,762,508,1.5
69647c7ce.jpg,w_fbcfe74,False,1050,259,4.054054054054054
bdbde05e7.jpg,w_ccc26ea,False,731,488,1.4979508196721312
405410b2e.jpg,w_d01f587,False,1050,412,2.5485436893203883
5bc138cc9.jpg,w_ddf876d,False,1050,257,4.085603112840467
5f420b231.jpg,w_23a388d,False,1050,600,1.75
4ef0f36db.jpg,w_df27de9,False,1050,795,1.320754716981132
b94df08b4.jpg,w_7d458aa,False,1050,433,2.4249422632794455
439320f0c.jpg,w_3b03149,False,1050,358,2.9329608938547485
dcfbd734e.jpg,w_d066c0a,False,1050,442,2.3755656108597285
f6f5db9cf.jpg,w_6a0a4c8,False,1050,474,2.2151898734177213
02bceb4f3.jpg,w_5f20f03,False,882,382,2.3089005235602094
cb3b37cc2.jpg,w_f74a89e,False,1050,450,2.3333333333333335
e2311c6ab.jpg,w_cac9bdb,False,1050,700,1.5
19d97f947.jpg,w_721e78f,False,894,333,2.684684684684685
e0e4483de.jpg,w_31154fa,False,1050,365,2.8767123287671232
c007e9745.jpg,w_81c7c90,True,699,450,1.5533333333333332
6f1857344.jpg,w_1834b49,False,1050,700,1.5
5d22fcb80.jpg,w_67153b4,False,1050,311,3.3762057877813505
bc55ab9b3.jpg,w_6e305f5,False,1050,715,1.4685314685314685
7fd100cd9.jpg,w_b9e5911,False,1000,667,1.4992503748125936
3fd4150bd.jpg,w_b845c2b,False,526,351,1.4985754985754987
c17525bdd.jpg,w_18f9d19,False,1050,450,2.3333333333333335
8254b9829.jpg,w_5b227ec,False,1050,700,1.5
b0f2dec2e.jpg,w_b17471a,False,1050,421,2.494061757719715
562e97ded.jpg,w_e2372d6,False,1050,591,1.7766497461928934
70b6cc225.jpg,w_0a31a3a,False,624,229,2.7248908296943233
8a457c898.jpg,w_3002b59,False,1050,289,3.633217993079585
a24ad6d7d.jpg,w_9438119,False,1050,700,1.5
c97fdc24e.jpg,w_9573686,False,1050,463,2.2678185745140387
88ee9bb30.jpg,w_6c0cdb1,False,775,430,1.802325581395349
fdd5b14b5.jpg,w_428ca58,False,1050,301,3.488372093023256
af91c6275.jpg,w_db3cfa4,False,1050,700,1.5
055c517dc.jpg,w_cac9bdb,False,1050,304,3.4539473684210527
5b913f7f7.jpg,w_ac2c28e,False,1050,425,2.4705882352941178
ded11c90e.jpg,w_0bc078c,False,1050,700,1.5
4176c9f84.jpg,w_0bb71d3,False,1050,598,1.7558528428093645
08a1522a2.jpg,w_9769f0b,False,1050,700,1.5
d7cceccb2.jpg,w_7091e67,False,1050,700,1.5
d37cb9f71.jpg,w_23ce00e,False,795,517,1.5377176015473888
66bf04895.jpg,w_b27b6c6,False,900,599,1.5025041736227045
f81496966.jpg,w_43fc74c,False,780,524,1.4885496183206106
9e658afa0.jpg,w_23a388d,False,1050,700,1.5
e8c13b4a3.jpg,w_eddd5b4,False,1050,701,1.4978601997146932
3071bc26f.jpg,w_e06d673,False,524,349,1.501432664756447
549aa52e5.jpg,w_2972f31,False,232,84,2.761904761904762
10fceea1a.jpg,w_f01ade6,False,1050,424,2.4764150943396226
e2b2cdb8b.jpg,w_817d53c,False,1050,450,2.3333333333333335
9b484f982.jpg,w_60ce6fc,False,1050,433,2.4249422632794455
05a66c837.jpg,w_6b2a111,False,1050,698,1.504297994269341
9f0314214.jpg,w_f176dcf,False,1050,700,1.5
4114292d4.jpg,w_5c083e6,True,700,500,1.4
ec4b955ca.jpg,w_6ca173f,False,891,321,2.7757009345794392
90a473735.jpg,w_d10d0c5,False,1050,253,4.150197628458498
f9307592c.jpg,w_e07b79f,False,1050,422,2.4881516587677726
c16dd0dd9.jpg,w_21b2790,False,1050,700,1.5
103e3b667.jpg,w_13c1b55,False,1050,284,3.6971830985915495
394f0c431.jpg,w_14e1334,False,1050,362,2.9005524861878453
714f9e566.jpg,w_efbdcbc,False,1050,419,2.5059665871121717
4d4bf22c9.jpg,w_0a84ac5,False,1050,389,2.6992287917737787
dcdc8f856.jpg,w_b5e6c9c,False,1050,700,1.5
09c8e091e.jpg,w_477f7b1,False,1050,450,2.3333333333333335
009c45bc7.jpg,w_2df85e7,False,1050,700,1.5
fffcde6fe.jpg,w_9f30885,True,900,600,1.5
c8b616ba0.jpg,w_e54d8f6,False,1050,485,2.1649484536082473
f0109bc35.jpg,w_88e4537,False,1050,700,1.5
9256f29e7.jpg,w_ef5851f,False,1050,525,2.0
797c0648a.jpg,w_a33ed90,False,514,187,2.748663101604278
f20d6c29e.jpg,w_591a2c5,False,1050,600,1.75
3c3d65b40.jpg,w_e922901,False,973,696,1.3979885057471264
8561cc70c.jpg,w_e9cf335,False,1050,450,2.3333333333333335
88d792568.jpg,w_102821e,False,1050,410,2.5609756097560976
c640661f3.jpg,w_d3e3b56,True,700,500,1.4
870c50079.jpg,w_538cdf2,True,630,450,1.4
0c076e252.jpg,w_f459442,False,1050,601,1.7470881863560732
f10d8b137.jpg,w_ea902fb,False,966,290,3.331034482758621
5dd70a268.jpg,w_9fc06d4,False,920,600,1.5333333333333334
9b0820ce9.jpg,w_9d56f22,False,609,317,1.9211356466876972
5831e0bef.jpg,w_ee64de3,True,700,434,1.6129032258064515
c3b25f589.jpg,w_ed95d33,False,547,312,1.7532051282051282
da42c1c6a.jpg,w_84308d6,False,1050,324,3.240740740740741
c5b72d21e.jpg,w_3584852,False,1050,371,2.830188679245283
