Image,Id,BW,W,H,AR
00917baa4.jpg,new_whale,False,933,537,1.7374301675977655
0093454b6.jpg,w_d892cd9,False,1050,350,3.0
009431af0.jpg,w_7a4b2f9,False,963,642,1.5
009589b45.jpg,w_bc285a6,False,1050,356,2.949438202247191
0095fe89c.jpg,new_whale,True,1050,600,1.75
00961802f.jpg,w_c70fbcd,False,691,395,1.749367088607595
009687166.jpg,w_778e474,False,1050,630,1.6666666666666667
0096c8ff3.jpg,w_f3252ff,False,822,304,2.7039473684210527
009c45bc7.jpg,w_2df85e7,False,1050,700,1.5
00a3dd76f.jpg,w_c7cda47,False,1050,700,1.5
00a46c559.jpg,new_whale,False,975,418,2.3325358851674642
00a4de95e.jpg,w_62bb54b,False,1050,411,2.5547445255474455
00a70e649.jpg,new_whale,False,894,639,1.3990610328638498
00a9dc47d.jpg,w_c6c89db,False,365,102,3.5784313725490198
00aae723d.jpg,new_whale,False,1050,861,1.2195121951219512
00b7ffb8a.jpg,w_1531bf5,False,1050,600,1.75
00b92e9bf.jpg,w_4e1e04d,True,699,500,1.398
00bc4dade.jpg,w_d6ca28d,False,1050,675,1.5555555555555556
00c59bce9.jpg,w_1260eb5,False,1050,525,2.0
00caa5c60.jpg,w_fccccec,False,1050,700,1.5
00cf9982e.jpg,w_acd217a,False,1050,641,1.6380655226209049
00d07df97.jpg,w_5650932,False,1050,450,2.3333333333333335
00d1615b1.jpg,new_whale,False,1050,700,1.5
00d43f154.jpg,w_c98aaad,False,1050,450,2.3333333333333335
00d4a4967.jpg,new_whale,False,1004,884,1.1357466063348416
00d641885.jpg,w_dd944b7,False,1050,540,1.9444444444444444
00d6cbcbf.jpg,w_6f0cbe3,False,1050,698,1.504297994269341
00d7dc401.jpg,w_6cfa650,False,1050,600,1.75
00d831b06.jpg,w_6e209a8,False,992,319,3.109717868338558
00d9e8278.jpg,w_1ea5d96,False,900,600,1.5
00dcd026f.jpg,w_914b110,False,1050,700,1.5
00de0f4c8.jpg,new_whale,False,1050,525,2.0
00ded1101.jpg,new_whale,False,1050,600,1.75
00e059776.jpg,new_whale,False,1050,527,1.9924098671726755
00e4afee9.jpg,new_whale,False,1050,562,1.8683274021352314
00e68dc59.jpg,w_bf33ddf,False,1050,653,1.6079632465543645
00e9e5122.jpg,w_0369a5c,False,1050,600,1.75
00eaedfab.jpg,w_13c9a17,False,1050,269,3.903345724907063
00ec09075.jpg,new_whale,True,700,500,1.4
00ec13a19.jpg,w_3ff114c,False,1050,707,1.4851485148514851
00f0bde81.jpg,w_c896384,False,1050,358,2.9329608938547485
00f5927ae.jpg,new_whale,False,879,584,1.50513698630137
00f5aba71.jpg,new_whale,False,1050,277,3.7906137184115525
00fee3975.jpg,w_a9304b9,False,1050,700,1.5
010262224.jpg,w_48fa708,False,1050,328,3.201219512195122
01043c88f.jpg,w_b44e89d,False,1050,376,2.7925531914893615
01043cc4b.jpg,new_whale,False,1050,525,2.0
01070510c.jpg,w_b7e3a9f,False,900,450,2.0
01078982f.jpg,w_691b684,False,1050,450,2.3333333333333335
0108c3e2b.jpg,new_whale,False,1050,525,2.0
010a1f0eb.jpg,new_whale,True,1050,600,1.75
010d37b13.jpg,new_whale,False,723,433,1.6697459584295613
011258703.jpg,w_8be8406,False,1050,700,1.5
0117ac323.jpg,w_4516d31,False,1050,751,1.3981358189081226
0118a64b8.jpg,w_dd00c66,False,1050,700,1.5
01216c238.jpg,w_396c12b,False,1050,700,1.5
01237f1ce.jpg,new_whale,False,1050,503,2.0874751491053676
0124d2989.jpg,w_03270e3,False,1050,701,1.4978601997146932
01324f822.jpg,w_fbc7895,False,1050,301,3.488372093023256
0135bf774.jpg,new_whale,False,770,513,1.5009746588693957
0138b56d1.jpg,w_5597026,False,1050,600,1.75
0139248b7.jpg,w_8a71ca4,False,1050,693,1.5151515151515151
013935e54.jpg,w_a8c2847,False,1050,450,2.3333333333333335
01396f4d1.jpg,new_whale,False,1050,700,1.5
01425e516.jpg,w_581ba42,False,1050,700,1.5
0145d6294.jpg,w_9739508,False,1050,312,3.3653846153846154
0148ba553.jpg,w_ac97190,False,1050,334,3.143712574850299
0148dbdd2.jpg,new_whale,False,1050,252,4.166666666666667
014a7cdf0.jpg,new_whale,False,501,247,2.02834008097166
014c052b5.jpg,w_ddb62c2,False,835,348,2.3994252873563218
014c0deb5.jpg,w_13c1b55,False,1050,633,1.6587677725118484
014c130f2.jpg,new_whale,False,1050,525,2.0
0150758c7.jpg,w_5a9abcf,False,1050,450,2.3333333333333335
0150f16ec.jpg,new_whale,False,1050,444,2.364864864864865
015889aa3.jpg,new_whale,True,1050,600,1.75
01598711e.jpg,w_3de579a,False,1050,600,1.75
0159c02d4.jpg,w_7571b52,False,1050,254,4.133858267716535
015a0c58d.jpg,w_40a8585,False,640,405,1.5802469135802468
015b868a1.jpg,w_71af602,False,568,284,2.0
016173748.jpg,new_whale,True,1050,600,1.75
0163ab035.jpg,w_6189444,False,1050,760,1.381578947368421
0165c60f3.jpg,w_deacb11,False,376,162,2.3209876543209877
016768c94.jpg,w_9769f0b,False,930,620,1.5
016791b76.jpg,w_f74a89e,False,1050,450,2.3333333333333335
01699beb5.jpg,w_263bd97,False,1050,170,6.176470588235294
016aa69cf.jpg,w_f1cd92c,False,1050,312,3.3653846153846154
016ac2f79.jpg,w_688590b,False,1050,699,1.502145922746781
016af7b1e.jpg,new_whale,True,991,566,1.7508833922261484
016dfbd1e.jpg,w_77150d0,False,1050,482,2.1784232365145226
016f26c74.jpg,w_08630fd,False,1050,600,1.75
0172a0826.jpg,w_89f521e,False,1050,570,1.8421052631578947
0172cb96f.jpg,w_0ee9ae5,False,900,450,2.0
0173fc207.jpg,new_whale,False,884,589,1.500848896434635
01751644e.jpg,w_12e7c23,False,1050,700,1.5
0175e8d3f.jpg,w_d6283ba,False,900,600,1.5
01768ab81.jpg,new_whale,True,666,409,1.628361858190709
01793bd75.jpg,new_whale,False,640,310,2.064516129032258
0179e07f2.jpg,w_c8bbb43,False,1042,595,1.7512605042016807
017b7d5e9.jpg,new_whale,False,1050,449,2.338530066815145
017bd9a69.jpg,w_191bce3,False,1050,599,1.7529215358931554
017c8297e.jpg,new_whale,True,700,500,1.4
017f9cf06.jpg,new_whale,False,1050,700,1.5
018345b71.jpg,new_whale,False,1050,700,1.5
0183ee449.jpg,w_f793b1f,False,1050,700,1.5
0187bfdff.jpg,w_a491df7,True,2290,657,3.4855403348554033
018953e38.jpg,new_whale,False,1050,600,1.75
018a44909.jpg,new_whale,True,840,445,1.8876404494382022
018b81a56.jpg,w_0b1e4a6,False,1050,600,1.75
018e22952.jpg,w_e6450bc,False,832,475,1.7515789473684211
01917b508.jpg,w_4846b27,False,1050,581,1.8072289156626506
01919fc42.jpg,new_whale,False,1050,572,1.8356643356643356
0197be7fd.jpg,w_2e374c0,False,1050,600,1.75
0198f6931.jpg,w_3e4b155,True,2644,268,9.865671641791044
019b53508.jpg,w_89f6097,False,1050,700,1.5
019e9a958.jpg,w_7e56d66,False,1050,454,2.3127753303964758
01aa167a0.jpg,new_whale,False,947,465,2.0365591397849463
01af1e5f9.jpg,new_whale,False,1050,450,2.3333333333333335
01affda48.jpg,w_c875e45,False,1050,323,3.2507739938080493
01b7e3f36.jpg,w_249346b,True,1050,600,1.75
01bf61268.jpg,new_whale,False,1050,380,2.763157894736842
01bfc5ce9.jpg,new_whale,True,1050,750,1.4
01c26d722.jpg,new_whale,False,1050,450,2.3333333333333335
01c3bf950.jpg,new_whale,False,1050,404,2.599009900990099
01c602e06.jpg,w_dd88965,False,1050,739,1.4208389715832206
01c75e4c0.jpg,new_whale,False,938,625,1.5008
01c941173.jpg,new_whale,True,840,600,1.4
01c98f7c1.jpg,w_396c12b,False,1050,464,2.2629310344827585
01c9fe65c.jpg,new_whale,False,885,590,1.5
01cd70a58.jpg,new_whale,True,699,450,1.5533333333333332
01cd7a357.jpg,new_whale,True,1068,543,1.9668508287292819
01cea07ff.jpg,new_whale,True,1014,538,1.8847583643122676
01d122634.jpg,w_f0eddab,True,1752,297,5.898989898989899
01d89cbcf.jpg,new_whale,True,700,400,1.75
01d8fc465.jpg,new_whale,False,453,204,2.2205882352941178
01dc06663.jpg,new_whale,True,700,500,1.4
01dcb420f.jpg,w_4f3cebf,False,1050,600,1.75
01dea185c.jpg,new_whale,False,963,273,3.5274725274725274
01dfca144.jpg,w_a6df3a5,True,2745,502,5.468127490039841
01e2ca8ba.jpg,w_edce644,False,1050,450,2.3333333333333335
01e44668c.jpg,new_whale,False,1050,602,1.744186046511628
01e4842aa.jpg,w_91b96c1,False,1050,450,2.3333333333333335
01e58e831.jpg,w_d9a3c6e,False,1050,700,1.5
01e878aad.jpg,w_d0bfef3,False,1050,600,1.75
01ec3759e.jpg,new_whale,False,1050,700,1.5
01eee7676.jpg,new_whale,False,1050,700,1.5
01f58bda4.jpg,w_d4211d9,False,1050,450,2.3333333333333335
01f5b5205.jpg,w_59052ad,False,1050,255,4.117647058823529
01f66ca26.jpg,new_whale,False,1000,667,1.4992503748125936
01f6f8d04.jpg,w_0513962,False,1050,447,2.348993288590604
01f84aa6f.jpg,new_whale,False,1050,425,2.4705882352941178
0202d2a08.jpg,new_whale,False,1050,560,1.875
0202dfb29.jpg,w_05b4b0c,False,503,257,1.9571984435797665
0206722e5.jpg,w_5833b3d,False,889,455,1.9538461538461538
020ab0f9b.jpg,w_e08506c,False,1050,558,1.881720430107527
02156d140.jpg,w_5bac7bb,False,1050,701,1.4978601997146932
0215715b6.jpg,w_b5c90a5,False,1050,700,1.5
021a49e25.jpg,new_whale,False,996,664,1.5
021cf0d46.jpg,new_whale,True,1050,600,1.75
021d8cc07.jpg,new_whale,False,492,328,1.5
0222d7746.jpg,w_1ca9ab1,False,1050,352,2.9829545454545454
0223b6a5c.jpg,new_whale,True,2700,526,5.133079847908745
022462179.jpg,new_whale,True,1050,600,1.75
0225391f4.jpg,w_8d0d921,False,1050,362,2.9005524861878453
02270be38.jpg,new_whale,False,1050,323,3.2507739938080493
02272f684.jpg,w_7e579dd,False,1050,700,1.5
0227a97f7.jpg,w_488865e,False,1050,700,1.5
022b803eb.jpg,w_1ca9ab1,False,1050,600,1.75
023349526.jpg,new_whale,False,1050,200,5.25
0234be323.jpg,w_8b8dca8,False,939,304,3.088815789473684
023b99fbe.jpg,w_f0fe284,False,641,305,2.101639344262295
023c3947f.jpg,w_f459442,False,1050,694,1.5129682997118155
023dc5c36.jpg,w_0a155b9,False,1050,383,2.741514360313316
023f72c08.jpg,w_f0eddab,False,1050,700,1.5
0242534d4.jpg,new_whale,False,1050,457,2.297592997811816
024a7136d.jpg,w_e04d084,False,1050,525,2.0
02518df7d.jpg,new_whale,False,671,383,1.751958224543081
0253d946f.jpg,w_f6b8ccb,False,1050,413,2.542372881355932
025407c89.jpg,w_7038727,False,1050,600,1.75
02545618c.jpg,w_13250ab,False,1050,275,3.8181818181818183
02564ae05.jpg,w_4214909,False,1050,700,1.5
02568e465.jpg,w_26e4f44,False,1050,754,1.3925729442970822
025738f80.jpg,w_4c614f3,False,1050,281,3.736654804270463
02583af93.jpg,w_73282ec,False,1050,700,1.5
0258983a9.jpg,w_d6f0be4,False,1050,700,1.5
025c1eb28.jpg,w_cf31c86,False,1050,345,3.0434782608695654
025d86fa4.jpg,w_2964e0b,False,1050,700,1.5
025ea05b4.jpg,w_90c9763,False,1050,700,1.5
0260984e4.jpg,w_c379d78,False,1050,449,2.338530066815145
026345181.jpg,w_2e4af64,False,1050,700,1.5
0264bd4b5.jpg,new_whale,False,1050,700,1.5
0268c74a5.jpg,new_whale,False,982,487,2.0164271047227924
026cf2c73.jpg,w_1423c1f,False,1050,701,1.4978601997146932
0270cd806.jpg,w_5065c2b,True,1800,700,2.5714285714285716
02773908c.jpg,new_whale,True,700,450,1.5555555555555556
027988cef.jpg,w_8507818,False,907,194,4.675257731958763
027af9390.jpg,w_1d0830e,True,1800,700,2.5714285714285716
027ec5a1d.jpg,new_whale,False,1050,564,1.8617021276595744
027f1594f.jpg,w_072f593,False,792,529,1.4971644612476371
02810b9d1.jpg,new_whale,False,1050,707,1.4851485148514851
028331a47.jpg,new_whale,False,1050,245,4.285714285714286
028bbb7af.jpg,w_0189b6d,False,1050,405,2.5925925925925926
028c4bfde.jpg,w_ee2326a,False,257,146,1.7602739726027397
028e0f415.jpg,w_f276da3,False,1050,838,1.2529832935560858
028e9f24d.jpg,w_2b47174,False,1050,450,2.3333333333333335
028f11c08.jpg,w_55e0064,False,1050,700,1.5
028f7081a.jpg,w_b70c09f,False,1050,525,2.0
02909535e.jpg,w_1ca9ab1,False,1050,450,2.3333333333333335
02910a130.jpg,new_whale,False,1050,486,2.1604938271604937
029449f85.jpg,w_ed1df50,False,1050,700,1.5
02a34f2bd.jpg,w_91037a7,False,1050,347,3.025936599423631
02a5af887.jpg,new_whale,True,1050,750,1.4
02a7e1f6c.jpg,w_c8d5ad5,False,1050,562,1.8683274021352314
02af3a9d9.jpg,new_whale,True,1050,600,1.75
02b0efd14.jpg,new_whale,False,858,490,1.7510204081632652
02b19e5f2.jpg,w_d72771c,False,1050,506,2.075098814229249
02b2550cb.jpg,w_b3196aa,False,1050,216,4.861111111111111
02b32cd35.jpg,w_fd9d727,False,694,297,2.3367003367003365
02b4351c8.jpg,w_51e7506,False,1050,337,3.115727002967359
02bce1dd2.jpg,w_e47e686,False,1050,408,2.573529411764706
02bceb4f3.jpg,w_5f20f03,False,882,382,2.3089005235602094
02bdec750.jpg,w_23a388d,False,1050,551,1.9056261343012704
02be719b7.jpg,w_329c19c,False,1050,346,3.0346820809248554
02beb151f.jpg,w_83869d3,False,357,171,2.087719298245614
02c0b227e.jpg,w_d405854,False,1050,379,2.770448548812665
02c389bcb.jpg,new_whale,False,1050,772,1.3601036269430051
02c47bf28.jpg,w_2f5caa9,True,1050,600,1.75
02c8a71de.jpg,new_whale,False,1050,600,1.75
02ca9b585.jpg,new_whale,False,1050,546,1.9230769230769231
02d191488.jpg,w_e42007e,False,1050,525,2.0
02d2a38ed.jpg,w_4ff2f4a,False,1050,355,2.9577464788732395
02d30c6e4.jpg,w_10eece8,True,700,500,1.4
02d6d1623.jpg,new_whale,False,1050,291,3.6082474226804124
02d79a2aa.jpg,w_b3cde16,False,1050,322,3.260869565217391
02d8c4c99.jpg,new_whale,True,630,405,1.5555555555555556
02dc197e1.jpg,new_whale,False,1050,700,1.5
02deeee20.jpg,w_9573686,False,1050,700,1.5
02df5693e.jpg,new_whale,False,1050,600,1.75
02dfe3c04.jpg,new_whale,False,1050,791,1.3274336283185841
02e548fa4.jpg,new_whale,False,1050,700,1.5
02e5c6e80.jpg,w_cda3971,False,1050,380,2.763157894736842
02e7b200c.jpg,w_0bd39c1,False,1050,296,3.5472972972972974
02ec01c0d.jpg,new_whale,True,1050,600,1.75
02f250971.jpg,w_23a388d,False,1050,600,1.75
02f402c31.jpg,w_4175cb7,False,1050,525,2.0
02fa23b44.jpg,w_065ee1b,False,1050,441,2.380952380952381
02fafd711.jpg,w_3f7d5f5,False,1050,591,1.7766497461928934
02fc410b6.jpg,new_whale,False,1050,525,2.0
02fcd7f7c.jpg,new_whale,False,1050,450,2.3333333333333335
02fd77da4.jpg,w_715ceba,False,1050,700,1.5
02fe15b8b.jpg,w_c144f80,False,877,376,2.3324468085106385
02fec85d6.jpg,new_whale,False,498,172,2.895348837209302
0301ca72f.jpg,w_025911c,True,1800,700,2.5714285714285716
0304d1ea3.jpg,new_whale,False,1050,525,2.0
03056d2b8.jpg,w_bc677de,False,1050,200,5.25
030628f8b.jpg,w_8b1f4be,False,1050,700,1.5
0317a4ff9.jpg,new_whale,False,714,306,2.3333333333333335
03197f2f8.jpg,w_f7d8d22,False,1050,314,3.343949044585987
031b230c7.jpg,new_whale,False,1050,717,1.4644351464435146
031b653a2.jpg,w_760c469,False,1050,397,2.6448362720403025
031b6c2c4.jpg,w_bc285a6,False,1050,336,3.125
031e19510.jpg,new_whale,True,699,500,1.398
031e2f2e0.jpg,w_0b1e4a6,False,1050,284,3.6971830985915495
031e52425.jpg,w_814a1cc,False,1050,728,1.4423076923076923
0323e79ed.jpg,w_89f521e,False,1050,348,3.0172413793103448
03282d26c.jpg,w_ce4d993,False,879,584,1.50513698630137
032adbd21.jpg,new_whale,False,1050,700,1.5
032dbd3ae.jpg,new_whale,True,700,500,1.4
032dce04c.jpg,new_whale,True,1374,457,3.0065645514223194
032fac6b9.jpg,new_whale,False,1050,377,2.7851458885941645
03325fea5.jpg,w_65dadc8,False,1050,414,2.536231884057971
03339507c.jpg,w_b8a7ee7,False,1050,700,1.5
0334cf98b.jpg,w_9cc2c36,False,604,345,1.7507246376811594
033734195.jpg,new_whale,False,1050,819,1.2820512820512822
0338c2abc.jpg,new_whale,False,1023,512,1.998046875
03398a6cc.jpg,w_23e1d57,False,1050,700,1.5
033cf66cb.jpg,w_ce67c4c,False,1050,637,1.6483516483516483
034176bf3.jpg,w_f8c22dc,False,1050,411,2.5547445255474455
0341a18ba.jpg,w_3f22dc6,False,1050,933,1.1254019292604502
0346bbbe9.jpg,w_dee1053,False,784,361,2.1717451523545708
03471c92a.jpg,w_9af432a,False,1050,712,1.4747191011235956
0347973a7.jpg,w_bb2c919,False,1050,700,1.5
034b31ef4.jpg,w_6c09f7f,False,1050,396,2.6515151515151514
034e5fe12.jpg,w_cbb15d2,False,1050,600,1.75
035159746.jpg,w_ae53e45,False,1050,487,2.1560574948665296
035558cb4.jpg,w_0cfdaa5,False,1050,600,1.75
03563996a.jpg,w_91cc02c,False,1050,379,2.770448548812665
0356860be.jpg,new_whale,False,1050,362,2.9005524861878453
035917e70.jpg,w_d006897,False,879,584,1.50513698630137
035b5bdb8.jpg,w_8443156,False,1050,754,1.3925729442970822
035cc12f2.jpg,w_edf43c1,False,1050,725,1.4482758620689655
035ce8d51.jpg,new_whale,True,1500,735,2.0408163265306123
035d683ef.jpg,new_whale,False,824,549,1.5009107468123861
036ff6457.jpg,w_328e490,False,978,558,1.7526881720430108
0370090ac.jpg,w_d240f68,False,1050,450,2.3333333333333335
03736acc1.jpg,new_whale,False,1050,700,1.5
03776d685.jpg,w_0b398b2,False,1050,700,1.5
0378f59b5.jpg,new_whale,True,1050,600,1.75
037ce9282.jpg,w_f1d2902,False,1050,747,1.4056224899598393
037d3d4f7.jpg,w_ec4299b,False,1008,672,1.5
037efd0e5.jpg,new_whale,False,1050,450,2.3333333333333335
0385abcf6.jpg,new_whale,False,525,301,1.744186046511628
0387e6dd7.jpg,new_whale,False,1050,700,1.5
038b08ba9.jpg,w_78bfd01,False,893,510,1.7509803921568627
038b50a77.jpg,w_31d1d50,False,1050,700,1.5
038b5f3f3.jpg,w_a32898d,False,1050,698,1.504297994269341
038c165c5.jpg,new_whale,True,700,500,1.4
038e52f8d.jpg,new_whale,False,1000,667,1.4992503748125936
038f6e50f.jpg,new_whale,True,1050,600,1.75
038ffb4ad.jpg,w_dfbf100,True,700,500,1.4
03908edc8.jpg,w_8da30ad,False,1050,345,3.0434782608695654
0392690b8.jpg,new_whale,False,1050,701,1.4978601997146932
039533860.jpg,new_whale,True,1050,600,1.75
039739a4b.jpg,w_7e9ae57,False,1050,591,1.7766497461928934
03976ceda.jpg,new_whale,False,868,496,1.75
039916998.jpg,new_whale,True,978,560,1.7464285714285714
039bcc0f7.jpg,new_whale,False,1050,449,2.338530066815145
039fcf391.jpg,w_691f2f6,False,1050,868,1.2096774193548387
03a224d12.jpg,w_5650932,False,1050,591,1.7766497461928934
03a40c773.jpg,w_ac2df91,False,1050,700,1.5
03a5587fe.jpg,w_ac26398,False,1050,701,1.4978601997146932
03acedeac.jpg,w_f70c302,False,640,228,2.807017543859649
03b0bd5dd.jpg,w_fa7cd91,False,1050,564,1.8617021276595744
03b6593e9.jpg,w_23a388d,False,985,422,2.3341232227488153
03b7870be.jpg,new_whale,True,700,500,1.4
03b82f755.jpg,new_whale,False,1050,428,2.453271028037383
03b9e3dea.jpg,new_whale,False,1042,521,2.0
03bb5b068.jpg,w_6c0cdb1,False,1050,700,1.5
03bb68e77.jpg,w_68c4ecf,False,1050,600,1.75
03be3723c.jpg,w_00b3dc2,False,1050,450,2.3333333333333335
03bfcbcf4.jpg,w_62e16d6,False,1050,700,1.5
03c70fa51.jpg,new_whale,False,1050,450,2.3333333333333335
03c7a583e.jpg,w_f2f7550,False,1050,253,4.150197628458498
03cd2ba51.jpg,new_whale,False,1000,652,1.5337423312883436
03d0be3ab.jpg,w_4dac709,False,1050,700,1.5
03d41255d.jpg,new_whale,False,1050,600,1.75
03d494223.jpg,new_whale,False,1044,440,2.3727272727272726
03d6acf15.jpg,new_whale,False,1050,654,1.6055045871559632
03dcf5c8e.jpg,new_whale,True,700,500,1.4
03e23d88f.jpg,w_234713b,True,1800,700,2.5714285714285716
03e3599f3.jpg,new_whale,False,1050,525,2.0
03e562e8f.jpg,new_whale,False,879,584,1.50513698630137
03ef29298.jpg,w_a87ec7e,False,1050,701,1.4978601997146932
03ef35d6e.jpg,w_e0a42ad,False,1050,771,1.3618677042801557
03efb0fdb.jpg,w_178144f,False,661,249,2.6546184738955825
03f0758d8.jpg,new_whale,False,541,309,1.750809061488673
03f1f348e.jpg,w_d6907f5,False,1050,725,1.4482758620689655
03f4675ff.jpg,new_whale,False,1050,700,1.5
03f49a3b3.jpg,new_whale,True,1050,600,1.75
03fa69c40.jpg,w_0e7ec27,True,700,401,1.745635910224439
040270cba.jpg,w_daeba33,False,1050,767,1.3689700130378097
0402f7a49.jpg,w_b1461a9,False,1050,423,2.482269503546099
04066a98e.jpg,new_whale,True,1050,600,1.75
0407436a4.jpg,new_whale,True,1050,415,2.5301204819277108
04094ac0b.jpg,w_68ed1f9,False,1050,695,1.5107913669064748
0409c48d7.jpg,w_78e229f,False,504,288,1.75
040ce705a.jpg,new_whale,False,1050,700,1.5
040d790e5.jpg,w_302799d,False,1050,450,2.3333333333333335
040da527c.jpg,w_564a34b,False,1050,750,1.4
04153ce6d.jpg,w_66e3287,False,1050,700,1.5
0415a291e.jpg,w_99af1a9,False,1050,360,2.9166666666666665
041724be8.jpg,new_whale,True,1050,600,1.75
041c117be.jpg,w_4690940,False,854,488,1.75
041e3d502.jpg,new_whale,False,474,316,1.5
042870651.jpg,w_85b252c,False,900,600,1.5
042a3d0b3.jpg,w_a9304b9,False,1050,700,1.5
042c4e1a4.jpg,new_whale,False,1050,808,1.2995049504950495
042caa5be.jpg,new_whale,False,1050,700,1.5
043029c07.jpg,w_66b4513,False,1050,700,1.5
0434082ad.jpg,new_whale,False,914,457,2.0
0434a290d.jpg,w_b4396ae,False,1050,263,3.9923954372623576
0435d5d4b.jpg,w_fdc6e6d,False,1050,387,2.7131782945736433
043a20d25.jpg,w_45e2fc0,False,1050,700,1.5
043b78dc6.jpg,w_23a388d,False,1050,599,1.7529215358931554
04448a8ce.jpg,w_5e8e218,False,1050,700,1.5
044b2a2ae.jpg,w_8f4d879,False,1050,772,1.3601036269430051
044df2889.jpg,w_c0f1e04,False,615,209,2.9425837320574164
04505f712.jpg,w_d14059c,False,1050,551,1.9056261343012704
04515138c.jpg,w_9f13096,False,1050,616,1.7045454545454546
0455267bb.jpg,new_whale,True,1000,407,2.457002457002457
045793afd.jpg,new_whale,False,1050,450,2.3333333333333335
04585916b.jpg,new_whale,True,2700,525,5.142857142857143
0458c300b.jpg,w_5e8e218,False,1050,750,1.4
0459eab3f.jpg,w_8799716,True,1608,708,2.2711864406779663
045bbb167.jpg,new_whale,False,1050,701,1.4978601997146932
045cd8ae8.jpg,w_cb9f118,False,1050,699,1.502145922746781
045cef3d0.jpg,new_whale,False,873,499,1.749498997995992
045db6357.jpg,w_b992a50,False,1050,600,1.75
04622e32d.jpg,w_8193215,False,732,366,2.0
046332912.jpg,w_778e474,False,1050,700,1.5
04638e01d.jpg,w_9eccb4c,False,1050,247,4.251012145748988
04653d8fc.jpg,w_5cf4727,False,1050,390,2.6923076923076925
0469731bc.jpg,new_whale,False,1050,525,2.0
046e37901.jpg,w_f19aeb4,False,1050,750,1.4
04708836a.jpg,w_3bd976e,False,1050,704,1.4914772727272727
047604b6c.jpg,new_whale,False,1044,596,1.7516778523489933
04761acfb.jpg,new_whale,False,1050,314,3.343949044585987
0477794ee.jpg,new_whale,False,240,137,1.7518248175182483
047c24ea6.jpg,w_8431ae8,False,1050,247,4.251012145748988
